year,total_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,win_rate,trading_days
2018,-0.1409469323060446,-0.1435848026605544,0.3934790826970946,-0.3649108910093904,-0.329134603653367,-0.4362494890138408,0.437246963562753,247
2019,0.5601363134915713,0.5771530027326937,0.43979592617999,1.3123200293048851,-0.3145743136210078,1.8347111564488217,0.5609756097560976,246
2020,0.1238877848264021,0.1254703829838594,0.6073229288917228,0.206595827384329,-0.4044322701067488,0.3102383075186901,0.4618473895582329,249
2021,1.756678346357191,1.8138490327149024,0.4324478453369934,4.194376390756267,-0.1776494168604492,10.210272934021248,0.5587044534412956,247
2022,0.577862375161718,0.5955119984914798,0.4776494212597771,1.2467554067601418,-0.333823231084983,1.783914188823717,0.524390243902439,246
2023,0.1901921079657524,0.1952572450914076,0.2642558948452652,0.7388945673501072,-0.2298893952266847,0.8493529895055502,0.4146341463414634,246
2024,0.6509634056967575,0.6678042940831275,0.3018512557531341,2.2123621530641704,-0.1458203818704271,4.5796361627726645,0.5587044534412956,247
2025,0.4496654843623426,0.4628545932437862,0.5199613987980911,0.8901710671478512,-0.2513484382445191,1.8414858531705205,0.508130081300813,246
2026,-0.101185912550854,-0.3518277376713259,0.2282666928437071,-1.5413012441207103,-0.1644473014012385,-2.1394558297608897,0.4193548387096774,62
